age,workclass,education_level,education-num,marital_status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native_country,income
25,0,0,9,0,4,2,0,0,0,0,26,0,>50K
67,0,1,1,2,3,1,0,1,0,0,4,0,<=50K
41,2,0,9,2,7,1,1,1,0,0,38,0,<=50K
49,2,15,14,0,0,4,0,1,0,0,5,0,>50K
18,0,4,7,1,1,2,0,0,0,0,35,0,<=50K
25,0,12,3,0,8,2,0,0,0,0,4,0,<=50K
43,3,8,15,2,0,1,0,0,0,0,5,0,<=50K
38,0,10,16,0,2,4,0,1,99999,0,36,0,>50K
65,1,2,13,0,4,0,0,0,0,0,15,0,<=50K
66,0,3,11,4,0,1,0,1,0,0,35,0,<=50K
33,0,4,7,1,7,1,1,0,0,0,6,0,<=50K
51,0,0,9,0,3,4,1,1,3411,0,38,0,<=50K
27,4,0,9,0,1,0,0,0,0,174,4,0,<=50K
17,0,11,8,1,5,2,0,1,0,0,16,0,<=50K
32,0,2,13,0,2,0,0,0,1524,0,45,0,>50K
38,0,0,9,0,6,0,0,0,0,0,4,8,>50K
43,2,1,1,2,3,3,0,1,0,0,4,0,<=50K
4,3,10,16,0,0,0,2,0,0,0,4,22,>50K
63,0,2,13,0,4,0,0,0,0,174,35,0,<=50K
42,0,5,12,2,3,3,0,1,0,0,4,0,<=50K
43,5,2,13,1,2,1,0,0,0,0,4,0,>50K
41,2,8,15,0,0,0,0,0,0,2415,45,0,>50K
17,0,6,6,1,0,2,0,0,0,0,2,0,<=50K
3,1,0,9,1,1,1,0,0,0,0,4,0,<=50K
3,0,2,13,1,0,1,0,0,0,0,5,20,<=50K
22,0,1,1,1,5,1,0,0,0,0,25,0,<=50K
28,0,0,9,1,5,3,1,1,0,0,52,0,<=50K
24,0,1,1,1,4,5,1,1,0,0,4,0,<=50K
47,0,6,6,0,6,0,0,0,0,0,4,0,>50K
34,1,3,11,1,9,1,0,0,0,0,5,0,<=50K
26,0,1,1,1,4,5,0,1,0,0,2,0,<=50K
25,0,3,11,0,2,0,0,0,0,0,75,0,<=50K
28,0,2,13,1,4,1,0,0,0,0,45,0,<=50K
36,0,0,9,1,1,1,0,1,0,0,4,0,<=50K
24,0,2,13,1,2,1,0,0,0,0,4,0,<=50K
51,4,2,13,0,2,4,2,1,0,0,35,22,<=50K
44,0,2,13,0,0,0,0,0,0,0,5,0,>50K
18,0,11,8,1,3,2,0,0,0,0,12,0,<=50K
54,5,1,1,0,0,0,0,0,0,0,4,0,>50K
61,0,1,1,2,3,1,0,1,0,0,4,0,<=50K
51,0,2,13,0,2,0,0,0,0,0,45,0,>50K
43,0,7,4,0,6,0,0,0,0,0,4,0,<=50K
51,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
5,2,0,9,0,2,4,1,1,0,0,4,0,>50K
24,0,1,1,0,8,0,0,0,0,0,3,0,<=50K
2,3,1,1,0,5,0,0,0,0,0,2,0,<=50K
52,0,2,13,2,2,1,0,0,0,0,4,0,>50K
57,2,7,4,2,5,1,0,0,0,0,4,0,<=50K
49,4,1,1,0,4,0,0,0,0,0,6,0,<=50K
22,0,4,7,1,4,1,0,1,0,0,4,0,<=50K
38,0,1,1,0,10,0,0,0,0,0,4,0,>50K
21,0,1,1,1,4,2,0,1,0,0,2,0,<=50K
39,5,2,13,0,11,0,0,0,0,1887,6,0,>50K
52,1,1,1,1,0,2,0,1,0,0,35,0,<=50K
25,0,5,12,1,10,2,0,1,0,0,4,0,<=50K
5,0,1,1,5,5,1,0,1,0,0,4,8,<=50K
35,3,1,1,0,2,0,0,0,0,0,8,0,<=50K
5,0,3,11,3,0,3,0,1,0,0,4,0,<=50K
58,0,0,9,0,1,0,0,0,0,0,25,0,<=50K
48,5,2,13,2,2,1,0,0,0,0,45,0,<=50K
3,0,1,1,2,3,1,0,1,0,0,35,5,<=50K
18,0,4,7,1,8,2,0,0,0,0,12,0,<=50K
29,1,0,9,0,1,0,0,0,0,0,4,0,<=50K
52,1,1,1,0,4,0,0,0,0,0,45,0,<=50K
63,0,0,9,0,4,0,0,0,464,0,4,0,<=50K
36,2,15,14,0,0,4,0,1,0,0,4,0,>50K
24,0,1,1,1,6,2,0,1,0,0,42,0,<=50K
3,2,5,12,1,11,1,1,0,0,0,4,0,<=50K
23,0,0,9,0,6,0,4,0,0,0,4,1,<=50K
21,0,2,13,1,5,2,0,1,0,0,2,0,<=50K
28,0,1,1,1,1,1,0,0,0,0,43,1,<=50K
2,0,0,9,1,3,2,0,0,0,0,4,0,<=50K
18,0,4,7,1,5,2,0,0,0,0,2,38,<=50K
21,0,1,1,1,3,2,0,1,0,0,15,0,<=50K
27,0,0,9,1,1,1,0,0,0,0,4,0,<=50K
42,0,1,1,2,10,1,0,1,0,0,4,0,<=50K
21,0,1,1,1,5,2,0,1,0,0,3,0,<=50K
51,0,1,1,0,4,0,0,0,0,0,4,0,>50K
27,5,2,13,1,3,1,0,1,0,0,4,0,<=50K
23,1,0,9,1,7,2,0,0,0,0,4,0,<=50K
57,0,1,1,0,4,0,0,0,0,192,4,0,>50K
22,3,2,13,1,0,2,0,1,0,0,12,0,<=50K
59,0,9,5,0,7,0,0,0,0,0,6,0,>50K
38,0,0,9,2,7,1,0,0,0,0,4,0,<=50K
2,0,0,9,1,7,5,0,0,0,0,4,0,<=50K
9,0,9,5,1,3,1,0,1,0,0,4,0,<=50K
35,0,3,11,0,4,0,0,0,0,0,4,0,<=50K
5,0,0,9,0,11,0,0,0,0,0,38,0,>50K
45,0,10,16,0,0,0,0,0,0,0,5,0,>50K
44,0,15,14,0,2,0,0,0,0,0,5,0,>50K
23,0,5,12,1,0,2,0,0,0,0,4,0,<=50K
34,0,4,7,0,8,0,0,0,0,0,4,1,<=50K
23,4,2,13,2,4,1,0,1,0,0,43,0,<=50K
39,3,1,1,0,11,0,0,0,0,0,4,0,<=50K
19,0,1,1,1,8,1,0,0,0,0,55,0,<=50K
54,0,1,1,0,2,0,0,0,0,0,4,0,>50K
4,0,15,14,2,0,1,0,0,0,0,43,0,<=50K
44,0,1,1,1,4,2,0,0,0,0,5,0,<=50K
31,4,1,1,0,3,4,0,1,0,0,2,0,>50K
25,0,9,5,3,8,5,0,0,0,0,4,7,<=50K
33,0,2,13,0,2,4,0,1,0,0,32,0,>50K
32,0,0,9,1,7,1,0,0,0,0,6,0,<=50K
36,0,6,6,0,6,0,0,0,0,0,4,0,<=50K
47,1,1,1,0,0,0,4,0,0,0,55,0,>50K
8,0,15,14,4,0,1,0,1,0,0,1,0,<=50K
21,0,1,1,1,4,2,0,1,0,0,8,0,<=50K
35,1,1,1,0,9,0,0,0,0,0,6,0,<=50K
3,0,0,9,0,7,0,0,0,513,0,4,0,<=50K
49,0,7,4,0,8,0,0,0,0,0,4,0,<=50K
33,0,0,9,0,3,4,0,1,0,174,25,0,<=50K
53,1,1,1,0,9,0,0,0,0,0,45,0,<=50K
41,0,0,9,2,8,3,0,0,0,0,55,0,<=50K
57,0,2,13,0,6,0,0,0,0,0,4,13,>50K
19,0,1,1,1,5,2,0,1,0,0,4,0,<=50K
28,0,2,13,1,2,2,0,1,0,0,45,0,<=50K
42,5,15,14,2,3,1,0,0,0,21,6,0,<=50K
29,1,1,1,0,9,0,0,0,0,0,55,0,<=50K
26,0,1,1,1,5,2,0,0,0,0,2,0,<=50K
4,0,1,1,2,2,1,0,1,0,0,4,0,<=50K
36,1,10,16,1,0,1,0,0,0,0,4,0,>50K
28,0,0,9,0,2,0,0,0,0,0,4,0,<=50K
25,1,2,13,1,3,1,1,1,0,0,2,0,<=50K
42,1,0,9,0,9,0,0,0,0,0,6,0,<=50K
32,0,0,9,1,1,2,0,0,0,0,4,0,<=50K
32,0,5,12,1,3,2,0,0,0,0,3,0,<=50K
37,0,12,3,0,1,0,0,0,0,0,4,0,<=50K
39,2,0,9,0,11,0,0,0,0,0,56,0,<=50K
49,0,2,13,0,1,0,0,0,0,0,4,0,<=50K
19,0,0,9,1,4,1,0,1,0,0,4,0,<=50K
31,0,0,9,0,7,0,0,0,0,0,4,0,<=50K
4,0,0,9,2,6,1,0,1,0,0,4,0,<=50K
29,0,7,4,1,8,2,0,0,0,0,3,1,<=50K
59,0,0,9,0,9,0,0,0,0,0,48,0,<=50K
52,0,5,12,0,11,0,0,0,0,0,4,0,>50K
27,0,2,13,1,2,2,0,0,0,0,4,0,<=50K
45,2,2,13,0,0,0,0,0,0,0,45,0,>50K
58,0,2,13,0,5,0,2,0,0,0,4,12,<=50K
53,0,2,13,1,2,2,0,0,0,0,4,8,<=50K
23,0,0,9,1,8,2,0,0,0,0,25,0,<=50K
35,0,4,7,2,8,5,0,0,0,0,4,0,<=50K
49,0,0,9,0,2,0,0,0,0,0,4,0,<=50K
49,0,5,12,2,2,1,0,1,0,0,4,0,<=50K
25,0,11,8,1,1,1,0,0,0,0,4,0,<=50K
47,0,15,14,2,0,3,0,1,0,0,5,0,>50K
28,0,5,12,2,3,1,0,1,0,0,4,0,<=50K
2,0,1,1,1,2,1,0,1,0,0,3,0,<=50K
19,0,0,9,1,6,2,0,0,0,0,24,0,<=50K
28,0,0,9,0,6,0,0,0,258,0,4,0,<=50K
31,0,1,1,2,3,3,1,1,0,0,4,0,<=50K
3,0,3,11,0,8,0,0,0,0,0,53,0,<=50K
23,0,2,13,1,5,2,0,0,0,0,4,0,<=50K
25,0,2,13,0,2,4,0,1,0,0,3,0,>50K
19,0,0,9,1,5,2,0,0,0,0,3,0,<=50K
3,0,15,14,1,0,1,0,0,0,0,45,0,>50K
26,0,0,9,1,1,2,0,0,0,0,35,0,<=50K
34,2,0,9,0,7,0,0,0,0,0,45,0,<=50K
49,0,2,13,2,2,3,1,1,0,0,4,0,<=50K
35,0,1,1,0,8,0,0,0,0,242,4,0,<=50K
38,0,0,9,1,4,2,0,1,0,0,4,0,<=50K
36,0,0,9,0,8,0,1,0,0,0,2,0,<=50K
33,0,0,9,0,0,0,3,0,0,0,48,0,>50K
54,0,1,1,1,5,1,0,1,0,0,4,0,<=50K
19,2,0,9,1,1,2,0,0,0,0,4,0,<=50K
6,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
28,1,0,9,1,1,2,0,0,0,0,4,0,<=50K
43,1,0,9,0,4,0,0,0,0,0,4,0,<=50K
49,2,12,3,0,5,0,0,0,0,0,4,0,<=50K
25,0,2,13,1,0,2,0,0,0,0,7,0,<=50K
17,0,6,6,1,4,2,0,0,0,0,2,0,<=50K
41,4,2,13,0,4,0,0,0,0,0,6,0,>50K
3,0,1,1,0,7,0,1,0,0,0,35,0,<=50K
9,2,15,14,0,2,0,0,0,251,0,6,0,>50K
25,0,0,9,1,11,5,0,0,0,0,4,0,<=50K
27,0,3,11,0,4,0,0,0,0,0,35,0,<=50K
29,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
31,5,2,13,1,2,1,1,1,0,0,4,0,<=50K
43,0,3,11,0,1,0,0,0,0,0,99,0,<=50K
63,0,15,14,3,0,1,0,1,0,0,4,0,>50K
46,0,7,4,0,7,0,0,0,0,0,4,0,<=50K
59,0,0,9,0,4,0,0,0,0,0,4,0,<=50K
42,0,2,13,0,2,4,1,1,0,0,5,0,>50K
26,0,2,13,1,3,1,0,1,0,0,2,0,<=50K
26,0,1,1,0,4,0,0,0,0,0,45,0,<=50K
61,0,9,5,2,8,1,0,0,0,0,4,4,>50K
23,3,0,9,0,2,0,0,0,0,0,4,0,<=50K
24,0,0,9,0,3,4,0,1,0,0,4,0,<=50K
35,0,2,13,2,10,3,0,0,743,0,4,3,>50K
42,1,0,9,0,4,0,0,0,0,0,12,0,<=50K
31,0,11,8,2,5,3,0,1,0,0,21,0,<=50K
31,0,0,9,0,6,4,0,1,0,0,55,0,<=50K
63,0,2,13,4,3,1,0,1,0,0,25,0,<=50K
29,3,3,11,1,10,1,0,1,0,159,64,0,<=50K
43,3,2,13,0,0,0,0,0,0,0,4,0,<=50K
22,0,2,13,1,3,1,2,1,0,0,1,17,<=50K
17,0,4,7,1,5,2,0,0,0,0,25,0,<=50K
23,1,2,13,1,3,2,0,0,0,2231,4,0,>50K
35,0,9,5,2,1,1,0,0,0,0,45,0,<=50K
32,0,0,9,2,5,3,4,1,0,0,28,0,<=50K
5,4,2,13,0,2,0,0,0,1524,0,6,0,>50K
26,2,15,14,5,0,1,0,1,0,0,4,0,<=50K
32,0,2,13,0,2,0,0,0,0,0,4,0,<=50K
29,0,3,11,0,1,0,0,0,0,0,5,0,<=50K
57,0,1,1,0,0,0,0,0,0,0,4,0,>50K
9,0,15,14,1,2,1,1,0,0,0,5,0,>50K
35,0,3,11,2,0,3,0,1,0,0,4,0,>50K
31,1,1,1,0,4,0,1,0,0,0,6,0,>50K
6,0,0,9,2,4,1,0,1,0,0,33,0,<=50K
21,0,3,11,0,3,5,0,1,0,1579,4,0,<=50K
71,2,15,14,4,0,1,0,1,0,0,4,0,<=50K
22,0,3,11,1,5,2,0,0,0,0,3,0,<=50K
5,2,0,9,2,3,1,0,1,0,0,4,0,<=50K
37,0,1,1,0,4,0,0,0,0,0,45,0,>50K
23,0,0,9,1,3,2,2,1,0,0,4,17,<=50K
74,0,0,9,0,5,0,0,0,0,0,3,0,<=50K
67,0,1,1,0,4,0,0,0,0,1844,7,0,<=50K
59,0,1,1,0,1,0,0,0,0,0,43,0,>50K
28,0,0,9,0,7,0,0,0,0,174,4,0,<=50K
45,0,0,9,0,9,0,3,0,0,0,4,0,<=50K
63,1,1,1,0,9,0,0,0,0,0,2,0,<=50K
39,0,2,13,1,0,1,0,1,0,0,63,0,<=50K
33,3,1,1,2,5,3,1,1,0,0,4,0,<=50K
32,0,2,13,1,5,1,2,0,0,0,4,12,<=50K
34,0,2,13,0,2,0,0,0,0,1977,45,0,>50K
39,0,0,9,1,8,5,0,0,0,0,4,0,<=50K
29,3,15,14,0,3,0,0,0,0,0,36,0,<=50K
22,0,0,9,0,6,0,0,0,0,0,4,0,<=50K
53,0,2,13,2,4,1,0,1,1355,0,43,0,>50K
46,0,3,11,0,1,0,0,0,0,0,42,0,<=50K
51,0,1,1,0,5,4,0,1,0,0,4,0,>50K
44,0,8,15,2,0,1,0,1,2354,0,99,0,<=50K
56,3,0,9,2,3,1,0,1,0,0,4,0,<=50K
27,0,2,13,1,3,2,1,1,0,0,4,0,<=50K
52,0,9,5,5,6,1,2,1,0,0,3,11,<=50K
39,0,2,13,1,0,1,0,0,0,0,4,0,>50K
45,5,1,1,0,2,0,0,0,7688,0,4,0,>50K
37,0,1,1,0,1,0,0,0,0,0,45,0,<=50K
33,0,0,9,2,3,2,0,0,0,0,4,0,<=50K
46,0,12,3,0,1,4,0,1,0,0,45,16,<=50K
35,0,11,8,0,1,4,0,1,0,0,5,0,<=50K
33,0,0,9,0,2,0,1,0,0,0,5,0,<=50K
48,0,2,13,0,4,0,0,0,0,0,4,0,<=50K
32,0,0,9,2,6,2,0,0,0,0,5,0,<=50K
2,0,1,1,1,5,2,0,1,0,0,32,0,<=50K
35,0,0,9,1,7,2,2,0,0,0,6,0,<=50K
19,0,0,9,1,8,2,0,1,0,0,25,0,<=50K
56,0,4,7,3,6,1,0,1,0,0,4,0,<=50K
28,0,2,13,1,3,2,0,1,0,0,16,7,<=50K
45,0,0,9,2,1,3,0,1,0,0,4,0,<=50K
32,0,3,11,0,3,4,0,1,0,0,45,0,<=50K
44,0,2,13,0,1,0,0,0,0,0,12,0,<=50K
55,0,0,9,0,0,0,0,0,0,0,4,0,>50K
34,0,1,1,0,3,0,0,0,0,0,4,0,>50K
33,0,15,14,0,0,0,0,0,0,0,4,0,>50K
36,0,2,13,1,2,2,0,0,0,0,55,0,<=50K
25,0,0,9,1,3,2,0,1,0,0,4,0,<=50K
28,0,2,13,1,4,1,0,0,0,0,4,0,<=50K
39,0,2,13,0,4,0,0,0,7298,0,55,0,>50K
53,0,6,6,5,6,1,0,1,0,0,4,19,<=50K
47,0,0,9,2,2,1,3,1,3325,0,45,0,<=50K
49,4,3,11,2,2,1,0,0,0,0,6,0,<=50K
22,0,0,9,1,8,2,3,0,0,0,4,0,<=50K
31,0,1,1,1,3,5,0,0,0,0,4,0,<=50K
44,4,1,1,2,5,3,0,0,0,0,8,0,<=50K
19,0,0,9,1,0,2,0,0,0,0,4,0,<=50K
37,1,0,9,2,1,1,0,0,0,0,4,0,<=50K
23,0,1,1,1,8,2,0,0,0,0,25,0,<=50K
44,0,8,15,0,0,0,0,0,99999,0,65,0,>50K
54,2,0,9,0,5,4,0,1,0,0,35,0,<=50K
23,0,0,9,0,1,0,0,0,0,0,38,0,<=50K
21,0,1,1,1,5,2,0,1,0,0,1,0,<=50K
19,3,1,1,1,0,2,0,0,0,0,25,0,<=50K
51,0,2,13,0,1,0,0,0,0,0,2,0,>50K
41,0,2,13,0,2,0,0,0,7688,0,5,0,>50K
61,0,1,1,0,10,0,0,0,1524,0,18,0,>50K
19,1,6,6,5,3,3,3,1,0,0,4,0,<=50K
22,0,2,13,1,4,2,0,0,0,0,4,0,<=50K
22,0,0,9,1,5,1,0,1,0,0,4,0,<=50K
49,0,7,4,0,0,0,0,0,0,0,32,0,<=50K
35,0,6,6,2,6,1,0,0,0,0,5,0,<=50K
38,0,1,1,0,4,0,0,0,0,0,4,0,<=50K
29,0,0,9,0,0,0,0,0,0,0,4,0,>50K
56,0,3,11,0,1,0,0,0,0,0,45,0,>50K
41,0,1,1,2,2,1,0,1,0,0,8,0,<=50K
62,4,15,14,0,4,0,0,0,0,0,45,0,>50K
27,0,0,9,1,11,2,0,0,0,0,4,18,<=50K
25,0,0,9,1,4,1,0,0,4416,0,42,0,<=50K
33,0,2,13,0,0,0,0,0,1524,0,75,0,>50K
26,0,0,9,1,3,1,0,1,0,0,4,0,<=50K
43,0,0,9,2,6,1,0,0,0,0,45,0,<=50K
53,5,15,14,0,3,0,0,0,0,0,4,0,>50K
43,0,2,13,2,5,1,0,1,0,0,4,0,<=50K
56,0,0,9,2,1,3,0,0,0,0,35,0,<=50K
25,0,2,13,0,4,0,0,0,0,0,5,0,<=50K
6,0,15,14,2,0,5,1,0,0,0,4,0,<=50K
28,0,1,1,1,3,1,0,1,0,0,4,0,<=50K
21,0,0,9,1,6,3,0,0,0,0,4,1,<=50K
4,0,2,13,1,3,3,1,1,2977,0,4,0,<=50K
29,0,0,9,0,1,0,1,0,0,0,4,0,<=50K
2,0,1,1,1,1,2,0,1,0,0,25,0,<=50K
25,0,0,9,0,1,0,0,0,0,0,8,0,>50K
18,0,4,7,1,4,2,0,1,0,0,1,0,<=50K
32,3,5,12,0,5,0,0,0,0,0,35,0,<=50K
27,0,13,2,1,5,2,4,0,0,0,35,15,<=50K
48,0,0,9,4,6,1,0,1,0,0,16,0,<=50K
2,0,1,1,1,4,2,0,1,0,0,25,0,<=50K
55,0,0,9,2,4,1,0,1,0,0,4,6,<=50K
33,2,2,13,1,0,1,0,1,0,0,5,0,>50K
21,3,1,1,1,3,2,0,1,0,0,12,0,<=50K
43,1,0,9,0,1,0,0,0,0,0,3,0,<=50K
35,0,1,1,0,6,0,0,0,0,0,4,0,<=50K
39,2,2,13,0,0,0,0,0,0,0,35,0,>50K
19,0,0,9,1,4,1,2,1,0,0,4,0,<=50K
25,0,0,9,1,5,1,1,1,0,0,4,0,<=50K
44,0,1,1,0,7,0,0,0,0,0,72,0,>50K
27,0,5,12,1,1,3,0,0,0,0,4,0,<=50K
39,0,0,9,0,3,4,0,1,0,0,4,0,>50K
69,0,6,6,1,1,5,0,0,0,0,4,0,<=50K
34,0,2,13,1,2,1,2,1,0,0,4,2,<=50K
37,0,12,3,3,5,3,0,1,0,0,4,0,<=50K
43,2,2,13,2,0,2,0,1,0,0,39,0,<=50K
34,3,15,14,0,0,4,1,1,0,0,4,0,>50K
31,1,1,1,0,6,0,0,0,0,0,48,0,<=50K
42,3,10,16,2,0,1,0,1,8614,0,6,0,>50K
26,0,0,9,2,4,3,0,1,0,0,3,0,<=50K
39,0,1,1,3,5,3,0,1,0,0,75,0,<=50K
25,0,2,13,1,5,2,0,0,0,0,4,0,<=50K
54,2,1,1,0,7,0,1,0,0,0,3,0,<=50K
44,3,15,14,0,0,0,0,0,0,0,6,0,>50K
34,3,15,14,0,0,0,0,0,7688,0,38,0,>50K
21,4,1,1,1,2,1,0,0,0,0,4,0,<=50K
33,0,0,9,1,6,1,0,0,0,0,4,0,<=50K
4,4,5,12,0,2,4,0,1,0,0,4,0,>50K
44,0,15,14,0,2,0,0,0,0,0,4,0,>50K
33,2,5,12,2,11,1,0,0,0,0,56,0,<=50K
21,2,1,1,1,3,2,0,0,0,0,4,0,<=50K
35,1,2,13,1,5,1,1,1,0,0,6,0,<=50K
43,0,1,1,0,4,0,0,0,7298,0,4,0,>50K
51,2,15,14,0,0,0,0,0,0,0,45,0,<=50K
29,0,0,9,0,1,0,0,0,0,0,4,0,<=50K
51,2,0,9,3,11,1,1,0,0,0,4,0,<=50K
35,0,0,9,0,4,0,0,0,0,0,4,0,<=50K
18,0,4,7,1,4,2,0,0,0,0,2,0,<=50K
58,0,6,6,0,1,0,0,0,0,0,5,0,<=50K
57,4,1,1,0,2,0,0,0,0,0,4,0,>50K
19,0,0,9,1,4,2,0,1,0,0,2,0,<=50K
37,0,1,1,3,5,3,0,1,0,0,4,0,<=50K
38,0,0,9,0,4,0,0,0,0,0,44,0,<=50K
45,0,1,1,5,3,1,0,1,0,0,4,0,<=50K
27,0,1,1,0,0,0,2,0,0,0,4,29,>50K
38,2,1,1,0,11,0,0,0,0,0,72,0,<=50K
3,0,0,9,2,1,1,0,0,0,0,3,0,<=50K
46,0,2,13,0,10,0,0,0,0,0,4,0,<=50K
6,0,0,9,0,4,0,0,0,0,0,4,0,>50K
3,0,0,9,3,7,1,0,0,0,0,44,0,<=50K
47,0,1,1,0,1,0,1,0,7688,0,4,0,>50K
39,0,2,13,1,2,1,0,1,0,0,4,0,<=50K
42,0,1,1,0,1,0,0,0,7298,0,45,0,>50K
27,0,1,1,2,3,5,0,1,0,0,4,0,<=50K
44,0,1,1,2,4,1,0,0,0,0,4,0,<=50K
33,0,2,13,0,7,0,0,0,0,0,4,0,<=50K
54,0,2,13,1,2,1,0,0,0,0,5,0,>50K
58,1,1,1,0,9,0,0,0,0,0,35,0,<=50K
45,0,2,13,1,7,1,0,0,0,0,3,0,<=50K
59,0,1,1,0,6,0,0,0,0,0,5,0,<=50K
29,0,5,12,1,12,1,0,1,0,0,5,0,<=50K
27,0,0,9,1,6,1,0,1,0,0,4,0,<=50K
44,0,15,14,0,10,0,0,0,0,0,2,0,>50K
44,0,0,9,0,1,0,0,0,0,0,4,0,>50K
33,0,1,1,0,2,0,0,0,0,0,7,0,>50K
27,0,0,9,1,1,2,0,0,0,0,4,0,<=50K
33,0,2,13,0,2,0,0,0,0,0,55,0,>50K
55,0,3,11,2,3,3,1,1,0,0,4,0,<=50K
32,1,3,11,0,0,0,4,0,0,0,6,0,<=50K
31,0,3,11,0,8,0,0,0,0,0,45,0,<=50K
57,4,8,15,0,0,0,0,0,99999,0,6,0,>50K
3,0,2,13,0,2,0,0,0,0,0,45,0,>50K
28,0,2,13,1,4,1,0,1,0,0,48,0,<=50K
3,1,1,1,1,4,5,2,0,0,2258,4,12,<=50K
29,0,15,14,0,0,0,0,0,0,0,4,0,>50K
66,0,0,9,1,5,5,1,1,0,0,3,0,<=50K
6,0,0,9,0,1,0,0,0,0,0,45,0,>50K
31,0,2,13,0,0,0,0,0,0,0,4,0,<=50K
26,0,0,9,1,1,5,0,0,2597,0,4,0,<=50K
24,0,0,9,1,8,2,0,0,0,0,45,0,<=50K
29,0,2,13,1,4,1,0,0,0,0,5,0,>50K
44,0,0,9,0,10,0,0,0,0,0,45,0,>50K
34,2,2,13,0,2,0,0,0,0,0,55,0,>50K
59,0,2,13,0,0,0,0,0,0,192,43,0,>50K
23,0,2,13,1,2,2,2,0,0,0,24,0,<=50K
23,0,4,7,1,5,5,0,0,0,0,4,2,<=50K
55,2,3,11,3,0,3,1,1,0,0,35,0,<=50K
39,4,0,9,0,2,0,0,0,0,0,4,0,>50K
39,0,4,7,1,1,1,1,0,0,0,4,0,<=50K
57,0,7,4,2,7,3,0,0,0,0,75,0,<=50K
35,0,0,9,2,4,3,0,1,0,0,4,0,<=50K
39,2,3,11,0,11,0,0,0,0,0,48,0,>50K
47,0,0,9,0,4,2,0,1,0,0,38,0,>50K
53,3,10,16,0,3,0,0,0,0,0,5,0,>50K
23,0,1,1,1,4,2,1,0,0,0,25,0,<=50K
35,0,15,14,1,1,1,0,0,0,0,5,0,>50K
44,0,1,1,2,9,1,0,1,0,0,4,0,<=50K
28,0,0,9,1,5,2,0,1,0,0,25,0,<=50K
26,0,2,13,1,2,1,2,1,0,0,4,13,<=50K
23,0,0,9,1,2,1,0,0,0,0,45,0,<=50K
32,0,0,9,0,5,0,0,0,0,0,25,27,<=50K
49,4,1,1,0,7,0,0,0,0,0,5,0,>50K
36,0,1,1,1,1,2,0,0,2174,0,6,0,<=50K
36,0,0,9,2,5,3,0,1,0,0,36,0,<=50K
21,0,5,12,0,3,4,3,1,0,0,46,0,>50K
54,1,2,13,0,2,0,0,0,0,0,4,0,>50K
43,0,1,1,5,5,1,1,1,0,0,4,0,<=50K
35,2,1,1,2,3,3,0,1,0,0,4,0,<=50K
31,0,1,1,0,9,0,0,0,0,0,5,0,>50K
46,0,1,1,0,1,5,2,0,0,0,4,9,<=50K
46,0,0,9,3,4,1,0,1,0,0,4,0,<=50K
56,0,0,9,0,5,0,0,0,0,0,4,0,<=50K
21,0,0,9,1,3,2,0,0,0,0,4,0,<=50K
51,0,15,14,0,2,0,0,0,0,0,5,0,>50K
47,3,1,1,2,0,3,0,0,0,0,2,0,<=50K
42,0,12,3,5,1,1,0,0,0,0,4,4,<=50K
19,0,1,1,1,4,2,0,1,0,0,3,0,<=50K
25,0,2,13,1,1,2,0,0,0,0,4,0,<=50K
37,0,15,14,0,10,0,0,0,0,0,6,0,>50K
35,0,11,8,0,5,0,1,0,0,0,4,0,<=50K
4,0,0,9,0,7,0,0,0,0,0,3,0,<=50K
57,1,4,7,0,4,0,0,0,0,0,15,0,<=50K
38,0,0,9,0,10,0,0,0,0,0,5,0,>50K
48,0,6,6,2,4,1,0,1,0,0,38,0,<=50K
34,0,1,1,2,5,1,0,1,0,0,34,0,<=50K
46,5,1,1,2,7,1,0,0,0,0,4,0,<=50K
45,3,15,14,2,11,1,0,0,0,0,5,0,<=50K
32,1,2,13,0,0,0,0,0,0,0,5,0,>50K
35,0,0,9,1,6,2,0,0,0,0,48,0,<=50K
62,0,1,1,1,1,1,0,1,8614,0,39,0,>50K
5,0,3,11,0,5,0,0,0,0,0,4,0,<=50K
25,0,2,13,1,10,1,0,0,0,0,4,0,<=50K
41,0,1,1,1,4,1,1,0,0,0,33,0,<=50K
35,0,0,9,1,5,2,0,1,0,0,27,0,<=50K
33,0,1,1,0,1,0,0,0,0,0,41,0,>50K
38,0,5,12,0,2,4,0,1,0,192,4,0,>50K
37,3,2,13,1,0,1,0,0,0,0,4,0,<=50K
56,0,0,9,0,6,0,0,0,0,0,4,0,>50K
19,0,7,4,1,1,2,0,0,0,162,32,0,<=50K
31,0,9,5,0,2,4,0,1,0,0,4,0,<=50K
33,0,0,9,3,8,3,0,0,0,0,35,4,<=50K
72,0,13,2,2,5,1,1,0,0,0,4,0,<=50K
54,0,0,9,0,7,0,0,0,0,0,5,0,>50K
3,0,2,13,1,6,1,0,1,0,0,4,0,<=50K
51,0,10,16,1,0,1,0,0,0,0,4,0,>50K
3,0,0,9,0,1,0,0,0,0,1848,5,0,>50K
3,0,2,13,1,0,1,0,0,0,0,5,0,<=50K
32,0,1,1,0,11,0,1,0,0,0,16,0,<=50K
